Titulo,Categoria,Resumo,Status
"Posso pensar em renunciar, mas não agora, diz papa Francisco",mundo,"Pontífice conversou com jornalistas no avião papal, voltando de uma viagem ao Canadá, onde pediu desculpas aos povos originários.",0
Sobe para 25 o número de mortos no Kentucky,mundo,Chuvas na região deixaram casas submersas e muita destruição pelo caminho. 6 crianças estão entre as vítimas.,0
Neta de Biden anuncia casamento no jardim da Casa Branca,mundo,"""Para alívio do Serviço Secreto e com aprovação dos cachorros, vamos nos casar no South Lawn"", disse Naomi Biden no twitter.",0
"Americano que ficou mais de 10 anos preso é liberado após júri alegar mentira da testemunha, diz mídia local",mundo,Miguel Vargas foi condenado a uma pena de 39 anos de prisão em 2011 por agressão a um policial.,0
"Você viu? Carta pela democracia, 17 anos em cárcere, morte por varíola dos macacos, a vida no exterior e pizza falsa após golpe do PIX",mundo,Uma seleção de reportagens publicadas no g1 com as notícias de 25 a 29 de julho,0
49°C na Índia: calor extremo tornará impossível trabalho ao ar livre durante metade do ano,mundo,"Só neste ano, país registrou 203 dias de temperaturas extremas, um recorde em sua história",0
Câmara dos EUA aprova proibição de armas de assalto e envia projeto ao Senado,mundo,Rifles AR-15 foram utilizados em massacres recentes para matar e ferir crianças e adultos.,0
Parentes de vítimas do 11 de Setembro criticam evento saudita em campo de golfe de Trump,mundo,Quinze dos 19 terroristas implicados nos atentados em Nova York e Washington eram cidadãos sauditas. Um relatório do FBI publicado no ano passado sugere a implicação oficial saudita.,0
"Irã amputa dedos de homem condenado por roubo, diz ONG",mundo,"As penas por amputação no Irã implicam no corte de quatro dedos da mão direita, segundo o Código Penal iraniano. Em um caso fizeram isso sem anestesia.",0
"Não há evidências de ações militares iminentes da China contra Taiwan, diz autoridade dos EUA",mundo,"O porta-voz de Segurança da Casa Branca, John Kirby, disse que os EUA não viram nada 'adverso' em relação a Taiwan.",0
As mudanças que vão tornar mais fácil trabalhar na Espanha para estrangeiros,mundo,"A reforma vai facilitar o acesso dos estudantes ao mercado de trabalho, melhorar a contratação no exterior, flexibilizar os requisitos para imigração de famílias e criar a figura do visto por treinamento.",0
EUA sancionam cidadãos e grupos russos por 'influência maligna',mundo,"Os entidades são Movimento Antiglobalização da Rússia, Ionov Transkontinental, STOP-Imperialism e o Centro para o Apoio e Desenvolvimento de Iniciativas Públicas e Diplomacia Criativa.",0
Guerra na Ucrânia: o 'exército paralelo' que resiste à ocupação russa,mundo,"O exército da resistência ucraniana, uma rede de agentes e informantes operando atrás das linhas inimigas, está colaborando com as forças oficiais.",0
Espanha confirma primeira morte relacionada a varíola dos macacos,mundo,Ministério da Saúde espanhol confirmou caso horas depois do Brasil registrar primeira morte pela doença.,0
"Irã executa três mulheres em um único dia, denuncia ONG; todas foram condenadas por matar seus maridos",mundo,"Muitos dos maridos mortos eram abusivos, dizem ativistas de uma ONG de direitos humanos, detalhando que as mulheres haviam se casado quando crianças, inclusive com parentes.",0
Enchentes e deslizamentos no Irã deixam mais de 50 mortos,mundo,"As chuvas já duram dois dias, e afetaram 400 cidades e vilas em 18 províncias do país.
",0
Israel exige dissolução de comissão da ONU após comentários de um dos especialistas,mundo,"Em uma entrevista recente, um dos três especialistas da comissão, o indiano Miloon Kothari, se referiu a um 'lobby judaico' e questionou a legitimidade da adesão de Israel à ONU.",0
"VÍDEO: Após percorrer rodovia, avestruz morre de estresse na África do Sul",mundo,Animal ficou seis horas correndo pela via. Serviços de resgate tentaram retirá-la do local mas não conseguiram. ,0
Primeiro-ministro da Espanha tem um plano para economizar energia: não usar gravata,mundo,"Ele afirmou que pede para os ministros e para os líderes da iniciativa privada para não usarem gravata também. A ideia é que, sem gravata, a pessoa passa menos calor e não precisa esfriar o ambiente com ar condicionado.",0
Justiça de Londres decide contra Maduro em batalha por US$1 bilhão em ouro,mundo,"Foi a mais recente vitória de Juan Guaidó, que venceu uma série de confrontos jurídicos sobre o ouro depois que o governo britânico o reconheceu, em vez de Maduro, como presidente da Venezuela.",0
Avestruz morre de estresse após passar seis horas em rodovia em Johanesburgo,mundo,Avestruz morre de estresse após passar seis horas em rodovia em Johanesburgo,0
Dançarinos são atendidos após queda de telão durante show em Hong Kong,mundo,Dançarinos são atendidos após queda de telão durante show em Hong Kong,0
Dançarino atingido por telão durante show em Hong Kong pode ficar tetraplégico,mundo,"Segundo a imprensa local, um médico disse que após o acidente ele não conseguia mexer os braços e as pernas.",0
"Príncipe saudita cava sua reabilitação no Ocidente, beneficiado pela guerra da Rússia na Ucrânia",mundo,"Depois de Biden, Macron recebe Mohammed bin Salman com honras no Eliseu e, de olho no petróleo, esconde debaixo do tapete as atrocidades cometidas pela ditadura",0
Arábia Saudita anuncia prédio com 170 km de extensão,mundo,Mega projeto do príncipe herdeiro saudita foi anunciado como uma cidade vertical com capacidade para 9 milhões de residentes.,0
As mulheres que apoiam vítimas de abuso que matam seus agressores,mundo,Ativistas no Chile se unem para apoiar sobreviventes de violência doméstica que mataram seus agressores em legítima defesa.,0
Primeiro soldado russo sentenciado na Ucrânia tem pena reduzida para 15 anos,mundo,Vadim Shishimarin tinha sido condenado a prisão perpétua por matar um civil indefeso.,0
MP espanhol pede mais de 8 anos de prisão por fraude fiscal para Shakira,mundo,"Cantora colombiana, que vive em Barcelona, é acusada de fraudar mais de 14 milhões de euros do Tesouro espanhol. Estrela pop nega as acusações. ",0
Zelensky visita porto durante retomada das exportações de grãos na Ucrânia,mundo,"Acordo entre Rússia e Ucrânia foi firmado durante a última semana. Após bombardeios em Odessa, primeira remessa deve sair nesta sexta-feira (29).",0
Morte misteriosa de irmãs sauditas encontradas um mês depois intriga autoridades australianas,mundo,Corpos estavam numa casa em Sydney há mais de um mês e a polícia ainda não sabe o que está por trás da morte delas.,0
Homem é executado nos EUA apesar da oposição da família da vítima,mundo,"Filhas de Faith Hall, assassinada pelo condenado, disseram não querer a pena de morte. 'Nós não somos Deus', disse uma delas. Justiça rejeitou pedido. ",0
Incêndio em albergue de Moscou deixa 8 mortos,mundo,"Turistas que estavam no prédio, no sudeste da capital russa, não conseguiram fugir por conta de grades instaladas em janelas. Alarme falhou, e autoridades apontaram falha de segurança no local. ",0
"Ao menos 8 pessoas morreram após inundações em Kentucky, nos Estados Unidos",mundo,"Serviço Nacional de Meteorologia prevê alta probabilidade de chuva nas próximas horas, principalmente nas regiões já gravemente afetadas.",0
Detentas denunciam estupro após guarda permitir acesso de presos a ala feminina em prisão nos EUA,mundo,"De acordo com denúncias feitas por 28 presas, objetos pessoais das mulheres foram confiscados nos dias posteriores aos crimes.",0
"França: homem confessa que botou fogo em floresta no sul, que teve 1.200 hectares queimados",mundo,Incêndio na região de Ardèche já foi controlado e não deixou vítimas.,0
Por que América Latina não tem rede de trens como a da Europa,mundo,"Distância, custos e competição com avião e carro afastaram continente das viagens de trem de longa distância.",0
As milhares de pessoas com deficiência vivendo em condições sub-humanas em orfanatos da Ucrânia,mundo,Uma investigação da BBC revela maus tratos de crianças e adultos em instituições.,0
Berlim para de iluminar monumentos históricos para economizar energia,mundo,Alemanha é um dos principais países afetados pelos cortes de gás da Rússia.,0
Colômbia e Venezuela vão retomar relações diplomáticas e nomearão novos embaixadores,mundo,O plano de nomear embaixadores foi exposto em uma declaração conjunta do atual ministro das Relações Exteriores da Venezuela e do futuro ministro da mesma pasta da Colômbia após uma reunião na cidade fronteiriça de San Cristóbal.,0
"Argentina faz nova troca na Economia, e presidente da Câmara vira 'superministro'",mundo,"Sérgio Massa, um aliado do governo que estava na Câmara dos Deputados, vai assumir um 'superministério'. Silvina Batakis, que havia sido nomeada para o Ministério da Economia há menos de um mês, pediu para sair, mas acabou indo para o Banco Nación.",0
Liz Truss versus Rishi Sunak: saiba quem são os candidatos ao cargo de primeiro-ministro do Reino Unido,mundo,A votação para decidir quem será o próximo primeiro-ministro acontece no dia 5 de setembro. Vejam quem são e o que propõem os dois candidatos.,0
Irã: ONGs denunciam aumento de execuções para desafogar prisões,mundo,Mais de 250 pessoas foram executadas desde o início do ano. Diretora de ONG teme que esse aumento de ritmo de execuções seja apenas o começo.,0
Ministros da Defesa assinam carta por paz e democracia; Brasil faz ressalva em trecho sobre Ucrânia,mundo,"Brasil, México e Argentina não aderiram a trecho que cita invasão russa porque consideram que a ONU é o foro adequado para o tema. Documento reúne 21 nações das Américas.",0
Liz Truss é favorita para ser premiê britânica; filiados do Partido Conservador vão escolher o líder,mundo,"Pesquisas de opinião entre os membros colocaram Liz Truss de Rishi Sunak. Na semana passada, ela tinha uma vantagem de 24 pontos, de acordo com o YouGov. ",0
"Acidente na Nicarágua deixa 16 mortos, a maioria venezuelanos",mundo,Entre as vítimas estão 5 mulheres e 11 homens. O incidente ocorreu na área conhecida como Cucamonga,0
Rússia lança mais de 20 mísseis em direção a Kiev e Chernihiv,mundo,"Governo ucraniano vê mudança de estratégia das tropas de Moscou, até agora focada no leste. Ataque marca nova ofensiva na região norte do país. ",0
Telão cai em cima da boyband Mirror durante show em Hong Kong,mundo,"Segundo a imprensa local, três pessoas foram atingidas. Vídeos postados nas redes sociais mostram o momento do acidente.",0
'Tinha uma vida completa e perdi tudo': o relato da juíza afegã que se refugiou do Talibã no Brasil,mundo,Magistrada detalhou momentos de medo e desespero que antecederam sua fuga do Afeganistão,0
"'Aqueles que brincam com fogo só vão se queimar', diz Xi Jinping a Joe Biden ao falar sobre Taiwan",mundo,Xi e Biden tiveram uma conversa telefônica nesta quinta-feira (28). O telefonema durou mais de duas horas.  Taiwan foi um dos temas do diálogo.,0
Telão cai em cima da boyband Mirror durante show em Hong Kong,mundo,"Segundo a imprensa local, três pessoas foram atingidas. Vídeos postados nas redes sociais mostram o momento do acidente.",0
Veja momento em que parque de diversões ucraniano é atingido por míssil,mundo,Gravações das câmeras de segurança mostram destruição em Kharkiv.,0
Câmera registra momento exato que parque de diversões é atingido por bomba na Ucrânia,mundo,Câmera registra momento exato que parque de diversões é atingido por bomba na Ucrânia,0
Serviços de resgate ucranianos contêm chamas após ataque russo em Bakhmut,mundo,Imagens da polícia local mostram chamas altas em edifício.,0
Serviços de resgate ucranianos contêm chamas após ataque em Bakhmut,mundo,Serviços de resgate ucranianos contêm chamas após ataque em Bakhmut,0
'Mulas' de droga latino-americanas enchem as prisões de Hong Kong,mundo,"Mulheres de países da América Latina têm sido usadas por traficantes por chamar menos a atenção da polícia. Segundo World Prison Brief, Honk Kong tem a porcentagem de mulheres presas mais alta do mundo. ",0
Rússia ataca região próxima a Kiev pela primeira vez em semanas,mundo,"Além das cidades próximas à capital ucraniana, Chernihiv também foi bombardeada.",0
